lat,lng,on_demand,total_minutes,day,hour,sum_uni,sum_wei,pop_uni,pop_wei,seniority,found_rate,picking_speed,accepted_rate,rating,lat_store,lng_store,branch_size,city
-33.4002094581461,-70.5784029448958,True,,18,22,4.0,0.0,-5.275708504185219,0.0,2,0.8188,2.0,0.92,4.84,-33.405973,-70.598055,3,0
-33.4088645,-70.5710676,True,123.971530033333,18,22,8.0,0.0,-8.388793065174672,0.0,0,0.9108,1.14,1.0,5.0,-33.3865471,-70.5680753,33,0
-33.3972961,-70.5892593,False,43.60375615,19,13,14.0,1.6,-0.0831970110239042,2.501088282527645,0,0.8862,1.48,1.0,4.92,-33.3865471,-70.5680753,33,0
-33.3393846,-70.5606008,True,,18,23,2.0,1.0,-3.1546650419543,-0.4020022797731531,0,0.8668,1.9,1.0,4.92,-33.381341,-70.571559,1,0
-33.4222399,-70.5792440999999,False,93.015509,19,20,43.0,1.0,-4.242026588873431,2.293869152426684,1,0.8824,1.25,0.833333333333333,4.43,-33.3865471,-70.5680753,33,0
-33.4933067,-70.5815043,False,163.733717033333,19,18,69.0,0.0,-9.247095940688547,0.0,0,0.8496,1.69,1.0,4.96,-33.48528,-70.57925,33,0
-33.4094141094161,-70.546862706542,False,134.702745083333,19,1,65.0,7.945,2.9330081139454443,6.386467422441524,3,0.8610823018458196,2.19,1.0,5.0,-33.3865471,-70.5680753,33,0
-33.4581857353729,-70.562014579533,False,99.8379641333333,19,14,20.0,0.3,-2.560715746453629,0.4965529446252855,1,0.7889,1.93,0.8,4.96,-33.460484,-70.545125,33,0
-33.3616782211023,-70.5134122610328,False,69.1904795,19,17,37.0,0.0,-12.09685639248105,0.0,0,0.8991,1.04,0.96,4.8,-33.370765,-70.51242,33,0
-33.0276446,-71.5327691,True,106.358252383333,19,14,93.0,0.5,3.5136435799335306,0.369264235967673,1,0.8610823018458196,2.41,0.4,4.848428057553903,-33.02586,-71.547009,33,3
-33.2949271657312,-70.6724984087388,True,61.9382655666667,19,19,81.0,0.3,10.48221715749856,0.1032391776475716,0,0.8811,1.0,1.0,4.84,-33.2768535,-70.628167,33,0
-36.8004850372669,-73.0320197516799,False,58.7824264,19,15,20.0,0.0,1.6140766110603402,0.0,0,0.8438,1.48,0.96,4.92,-36.817707,-73.033122,33,1
-33.3951376715391,-70.5989384651184,False,60.7518418833333,19,17,23.0,1.67,-10.232283136317196,2.6427260495045406,0,0.8955,1.08,0.92,4.72,-33.3865471,-70.5680753,33,0
-32.9481375,-71.5470624,True,60.3722172666667,19,16,15.0,0.6,0.7481358816399954,0.4141242451701207,0,0.8793,1.1,1.0,4.84,-32.9397774,-71.5462439,17,3
-33.3345481,-70.5251002,True,65.3648571666667,18,19,9.0,1.77,-1.6129086745031531,2.6177836056584627,0,0.9059,1.25,0.96,4.8,-33.370765,-70.51242,33,0
-33.3658858468373,-70.5202538520098,False,39.9466516166667,19,20,1.0,0.0,-1.7935506222212163,0.0,1,0.7655,3.87,0.84,4.84,-33.412319,-70.512059,3,0
-33.2683408499493,-70.6332125436554,True,,19,14,30.0,0.664,-2.700919948831157,1.694437465762899,0,0.9046,1.45,1.0,4.36,-33.2768535,-70.628167,33,0
-33.3896548,-70.5022494,True,,19,16,10.0,0.0,0.3850243352048076,0.0,0,0.8592,1.25,1.0,5.0,-33.4020235543,-70.5167273924,33,0
-32.9765045,-71.5322227,False,118.61916325,19,23,87.0,0.5,2.878037276771761,0.0210363513023161,0,0.907,1.21,0.92,5.0,-33.008213,-71.545615,33,3
-29.9448781000001,-71.2895776,True,96.5388614666667,19,1,5.0,0.59,-1.6899392246836622,2.1334182335412897,1,0.7918,2.17,0.76,4.64,-29.949186,-71.2685293,33,2
-33.3318040714746,-70.5032574830878,False,148.4670375,19,15,72.0,3.635,-24.23817862864882,5.758091026405449,0,0.887,1.03,0.88,4.92,-33.370765,-70.51242,33,0
-33.3868239071737,-70.5045751,True,53.7615027833333,18,22,6.0,0.0,-0.75046856293427,0.0,1,0.8407,1.73,0.76,4.84,-33.370765,-70.51242,33,0
-33.4438107,-70.6029484999999,True,172.225686733333,18,19,47.0,3.562,-4.543763257050027,6.160628954563725,0,0.8608,1.88,0.88,4.8,-33.474,-70.599,33,0
-33.4361309,-70.5189030999999,False,124.506882633333,19,19,36.0,0.3,0.9268966571828304,0.6566835547666693,1,0.888,3.33,0.72,4.72,-33.441246,-70.53545,33,0
-33.4334441,-70.5763123,True,139.825996083333,18,21,47.0,3.3309999999999995,0.7034888917238813,8.705825732482452,0,0.8669,2.0,0.88,4.92,-33.4630009,-70.5753013,33,0
-33.3347124917428,-70.5417030587382,True,60.3962765833333,18,20,9.0,1.7,-1.3145636940874088,1.7188675015958883,1,0.815,2.54,0.84,4.8,-33.370765,-70.51242,33,0
-33.4371478,-70.5431052,False,42.0534994,18,23,51.0,0.0,4.009274282835605,0.0,0,0.8226,1.28,1.0,4.92,-33.441246,-70.53545,33,0
-33.3846895812605,-70.5450937896967,False,118.149688583333,19,18,84.0,0.7,-3.618240609847788,0.8701167101809016,0,0.8497,1.41,0.92,4.96,-33.3865471,-70.5680753,33,0
-33.3993574999999,-70.6371896,False,116.41663305,19,17,79.0,3.583,10.132707801005234,8.370310150587338,2,0.8819,1.93,0.92,4.9,-33.364106,-70.679271,33,0
-33.4579669,-70.670329,False,136.921113666667,19,18,64.0,0.0,-3.6471502295227367,0.0,1,0.8371,2.33,0.6,4.96,-33.451695,-70.69216,33,0
-33.3644388,-70.5295022,True,,18,20,1.0,0.0,-1.9723154694699547,0.0,1,0.8837,1.83,0.76,4.96,-33.35758,-70.515266,5,0
-33.4240687,-70.5887386,False,36.5123422166667,19,19,3.0,0.0,-5.2538161890439525,0.0,2,0.8277,2.56,0.96,4.88,-33.405973,-70.598055,3,0
-33.285251606438,-70.7179919528858,True,,18,22,13.0,0.0,-2.61947086636747,0.0,1,0.8675,1.25,0.8,4.88,-33.356372,-70.727869,33,0
-33.3825996,-70.5388249,False,83.1986755833333,19,18,91.0,1.6,17.193906212936078,2.501088282527645,0,0.8892,1.29,0.96,4.84,-33.4020235543,-70.5167273924,33,0
-33.4299589,-70.5522431,False,,19,20,110.0,3.841,14.790994124429018,5.203749949173862,0,0.8562,1.8,1.0,4.84,-33.441246,-70.53545,33,0
-33.2782197213478,-70.620888855807,True,,19,19,49.0,3.2,-1.0271628802077606,3.125191701477379,0,0.8404,1.07,0.96,4.84,-33.2768535,-70.628167,33,0
-33.4318042,-70.6049952,False,,19,16,45.0,0.0,-10.60016969320743,0.0,2,0.8373,2.86,0.88,4.73,-33.4630009,-70.5753013,33,0
-33.4017550135041,-70.5542287230492,True,63.1088314,19,15,38.0,1.11,1.9197142650316692,3.174334951303488,0,0.833,1.92,0.954545454545455,4.93,-33.3865471,-70.5680753,33,0
-33.4391261,-70.7610059,True,106.482067883333,18,20,44.0,2.6020000000000003,1.2232441595838768,5.69620190907536,3,0.8526,2.91,0.857142857142857,4.6,-33.480518,-70.747208,33,0
-33.2274322,-70.6771326,False,147.829812683333,18,23,103.0,5.95,-23.56212842788172,-2.594777735606475,0,0.8821,1.12,0.96,4.76,-33.285624,-70.699936,17,0
-33.4279727,-70.592261,True,76.2878589333333,19,15,5.0,0.0,-8.500462927616692,0.0,1,0.8315,1.58,0.84,4.84,-33.416656,-70.606892,11,0
-33.3462826568738,-70.5452844,True,,19,1,22.0,1.18,-7.821387066014539,2.439018758409725,0,0.8792,1.12,0.96,4.84,-33.370765,-70.51242,33,0
-33.3657886397689,-70.5225324238037,True,,18,21,11.0,0.59,-1.4480441864479388,2.1334182335412897,1,0.8896,1.27,0.8,5.0,-33.370765,-70.51242,33,0
-33.4443259950177,-70.5544188225746,False,62.7180802666667,19,15,18.0,0.0,-26.683738355334413,0.0,2,0.8111,1.72,0.96,4.76,-33.4524377,-70.5694704,10,0
-33.4307243773515,-70.6069120693115,False,137.796214,19,17,46.0,0.5,3.0014624401124705,0.8146374583853325,0,0.8312,1.4,0.92,4.72,-33.4630009,-70.5753013,33,0
-33.2114110089688,-70.7326978817582,True,80.3434167833333,19,16,33.0,1.0,-1.9149604227372656,1.128360492922379,0,0.8624,1.95,0.96,4.64,-33.2768535,-70.628167,33,0
-33.4255638,-70.5870456,False,95.3400193,19,16,80.0,2.4,17.261690596198928,3.977685223168268,0,0.8873,1.2,1.0,4.88,-33.3865471,-70.5680753,33,0
-33.4024799,-70.581435,True,61.8485615833333,19,19,7.0,2.6,1.4744807247570169,0.6501706489463053,0,0.8502,1.88,0.96,5.0,-33.4312825,-70.57874,17,0
-33.414512,-70.5686019,True,106.6339983,18,22,28.0,2.0,-9.71802339395016,3.646304542008912,1,0.8582,2.0,0.8,4.6,-33.3865471,-70.5680753,33,0
-33.4225697206152,-70.5999171361327,False,,19,18,31.0,3.002,-8.744607745821751,5.861398453397093,2,0.8595,2.22,0.88,4.89,-33.4630009,-70.5753013,33,0
-33.42403,-70.5887288,False,52.7114787166667,19,15,7.0,0.0,-1.6316651422599957,0.0,2,0.8476,2.4,0.96,4.88,-33.3865471,-70.5680753,33,0
-33.4292381,-70.6278514,False,126.931080216667,19,14,41.0,0.951,4.560072624956389,2.0874953518899795,0,0.8633,1.44,1.0,4.84,-33.474,-70.599,33,0
-33.4232635,-70.5893169,True,67.7501708666667,18,20,3.0,0.0,-6.833747983015171,0.0,2,0.8379,1.47,0.88,5.0,-33.400712,-70.587802,3,0
-33.4431821,-70.5748938,True,131.672927416667,18,21,36.0,1.771,-1.1093619157753074,2.618032624790596,0,0.8695,1.14,0.92,4.76,-33.4630009,-70.5753013,33,0
-33.5156622925471,-70.6069293309662,True,120.29691005,18,21,49.0,1.0,-12.585606483718603,2.4166280809967096,1,0.8432,3.49,1.0,4.4,-33.484136,-70.621945,33,0
-33.448095024969,-70.5260732397437,True,33.1654278333333,18,21,4.0,0.0,-4.0100590470476245,0.0,1,0.7975,2.02,0.55,4.89,-33.441246,-70.53545,33,0
-33.2558388183627,-70.6199541153592,True,85.3044792666667,19,0,113.0,0.8999999999999999,6.217608520041866,-1.5561197919378966,0,0.8635,1.2,1.0,4.84,-33.2768535,-70.628167,33,0
-32.9845987388772,-71.5374490426933,False,66.7825475333333,19,1,44.0,1.468,-6.582976034681296,4.434231887527842,0,0.9172,1.61,0.96,5.0,-33.008213,-71.545615,33,3
-33.4602366977648,-70.6259602779083,True,57.1264393166667,18,20,38.0,1.336,-14.904054551188484,2.5443446547370674,0,0.8467,1.27,0.88,4.68,-33.484136,-70.621945,33,0
-33.4111466516103,-70.5597767,False,134.559312516667,19,20,59.0,2.4,6.136589922396957,0.878000531657539,0,0.8665,1.26,0.92,4.84,-33.3865471,-70.5680753,33,0
-33.3396445,-70.5609907,True,71.1644826833333,18,22,28.0,0.55,-3.874569263588256,-0.0483527320018891,0,0.8718,1.44,0.96,4.92,-33.3865471,-70.5680753,33,0
-33.2963935695251,-70.6357076427918,True,55.8185659333333,19,0,4.0,0.0,-3.1546650419543,0.0,1,0.9467,2.31,0.727272727272727,4.7,-33.28507,-70.680836,1,0
-33.3951217,-70.5161251999999,False,70.2935041333333,19,14,46.0,0.0,0.967220902447741,0.0,1,0.8610823018458196,2.19,0.90827641969344,4.848428057553903,-33.4020235543,-70.5167273924,33,0
-33.3784981810758,-70.4943547770381,True,50.4487641,18,20,20.0,0.0,1.423462642328792,0.0,0,0.8648,1.8,1.0,4.8,-33.370765,-70.51242,33,0
-33.3684967221007,-70.5119713468312,True,43.4115722833333,18,21,41.0,0.0,2.0476733673084304,0.0,0,0.902,1.43,0.96,4.8,-33.370765,-70.51242,33,0
-33.4170746466071,-70.6793625094214,False,92.2124696333333,18,23,16.0,2.835,-1.2775876608475518,6.317737124370202,0,0.8672,1.35,0.96,4.84,-33.451695,-70.69216,33,0
-33.4052282751276,-70.5835432892632,True,86.99307355,18,21,14.0,3.0,-7.608026243346913,1.6127258650395524,0,0.9126,1.29,1.0,4.76,-33.3865471,-70.5680753,33,0
-33.4563931,-70.591854,False,134.469943466667,19,17,32.0,2.1100000000000003,-6.410276883423597,3.042419223758442,1,0.8472,2.23,0.8,4.92,-33.4630009,-70.5753013,33,0
-33.3941118059908,-70.5920547,False,97.4875018,19,15,70.0,0.498,-0.6020631004115657,1.5676017881432016,0,0.897,1.31,0.92,5.0,-33.3865471,-70.5680753,33,0
-33.365128,-70.5295412,True,58.3237617,18,20,53.0,1.532,14.462334421249484,3.763089545802412,0,0.8835,1.49,1.0,4.8,-33.370765,-70.51242,33,0
-33.4311804,-70.5756619,False,121.84106185,19,20,83.0,2.0,0.1591077376108621,4.710497233423393,0,0.8955,1.18,1.0,4.84,-33.441246,-70.53545,33,0
-33.5005121,-70.6161935,True,123.2029677,18,22,64.0,1.486,-1.4857004315738696,4.38133305852415,0,0.8547,1.57,0.96,4.76,-33.484136,-70.621945,33,0
-33.4829117,-70.5484661,True,,18,21,8.0,4.966,-1.8155410667108165,6.548588611563605,0,0.8571,1.05,0.92,4.8,-33.460484,-70.545125,33,0
-33.4027811,-70.5453414,False,,19,14,204.0,0.0,-8.860249134264901,0.0,2,0.8741,2.61,0.92,4.8,-33.3865471,-70.5680753,33,0
-33.2679234867888,-70.6193648301678,True,91.8358956166667,19,16,87.0,12.983,1.3739020223214395,14.902929663106482,0,0.845,1.57,0.96,4.84,-33.2768535,-70.628167,33,0
-33.3263982,-70.5388357,False,61.8383177666667,19,18,7.0,21.84,-7.04736681126517,2.5893139957229296,1,0.8727,1.79,0.84,4.68,-33.34818,-70.542386,1,0
-33.3867750095848,-70.493721170578,False,79.30422095,19,17,39.0,0.2,3.253986918476689,0.6573470454685466,0,0.865,1.8,0.92,4.88,-33.370765,-70.51242,33,0
-33.3664805,-70.5221169,True,57.2881840666667,19,13,59.0,2.936,-3.355911290638987,5.045432937264713,0,0.9156,1.36,1.0,4.84,-33.370765,-70.51242,33,0
-33.4125429084568,-70.5078792516043,True,52.54244905,18,22,24.0,3.345,2.384218305280992,5.116968429538343,0,0.8766,1.79,0.96,4.84,-33.4020235543,-70.5167273924,33,0
-33.317921982343,-70.5447522960195,False,49.0886551666667,19,17,6.0,0.0,0.200053335561564,0.0,0,0.8614,1.62,0.92,4.76,-33.341921,-70.52099,3,0
-33.4326762997271,-70.5820239999999,False,69.6678308166667,19,16,121.0,2.028,2.556993174740737,5.318518655991641,0,0.8748,1.06,1.0,4.8,-33.4630009,-70.5753013,33,0
-33.372674531046,-70.5521889030933,True,63.63109375,18,21,5.0,0.0,-3.027829364334603,0.0,0,0.8998,1.15,0.92,4.92,-33.385118,-70.574506,3,0
-33.4056093,-70.5925846,False,70.7946572166667,19,0,28.0,0.0,-1.0202631539792268,0.0,1,0.8629,1.55,0.84,4.88,-33.3865471,-70.5680753,33,0
-33.3978632053815,-70.5651605,False,105.338683866667,19,0,11.0,2.765,-5.65374927258257,4.439687361933055,0,0.8747,0.73,0.96,4.92,-33.3865471,-70.5680753,33,0
-33.4264432,-70.5965949,False,186.689601483333,18,23,99.0,1.5,-26.745809028237257,1.4119156392832242,2,0.8406,2.56,1.0,5.0,-33.4630009,-70.5753013,33,0
-33.4076544,-70.5749316,False,41.4733537666667,19,15,1.0,0.0,-2.2779159943383904,0.0,1,0.8306,3.0,0.68,4.88,-33.385484,-70.555579,3,0
-33.416192,-70.570621,False,131.68179995,19,17,49.0,4.971,9.14503204827678,5.058949010077948,0,0.8634,1.24,1.0,4.8,-33.3865471,-70.5680753,33,0
-33.3994821,-70.5537796999999,False,,19,0,37.0,0.0,-2.160986716668252,0.0,1,0.8694,1.31,0.72,4.8,-33.391386,-70.546601,17,0
-33.3985979,-70.522665,False,52.4671486833333,19,18,25.0,8.724,5.036922570013469,5.928891148661717,0,0.8678,1.2,0.92,4.88,-33.4020235543,-70.5167273924,33,0
-33.0220587211623,-71.5283694976897,True,51.3206893666667,19,0,1.0,0.0,-2.2779159943383904,0.0,2,0.7734,2.4,0.96,4.76,-33.009316,-71.547033,5,3
-33.387173,-70.5793839,True,109.662032516667,18,22,127.0,0.0,10.19070512607394,0.0,0,0.8955,1.18,1.0,4.84,-33.3865471,-70.5680753,33,0
-33.4331836173645,-70.6411265466409,True,,18,21,21.0,2.417,-3.3750681382139085,4.823772024269935,0,0.8647,1.3,0.92,5.0,-33.451695,-70.69216,33,0
-33.4068372383612,-70.5275510386231,False,56.6330564833333,19,15,28.0,0.0,-7.608557390629038,0.0,0,0.8754,0.96,0.88,5.0,-33.4020235543,-70.5167273924,33,0
-33.4079071067895,-70.5099114576721,True,37.8751885333333,18,22,5.0,2.6,0.1790008265760616,2.048513941442686,1,0.8416,1.48,0.6,4.95,-33.4020235543,-70.5167273924,33,0
-33.3846621766522,-70.5375464087146,True,27.14417215,18,21,4.0,0.0,1.9460072139234184,0.0,1,0.8603,1.9,0.56,5.0,-33.4020235543,-70.5167273924,33,0
-33.2725713536936,-70.6201000945816,False,,19,15,32.0,0.59,-1.1412111790382808,2.1334182335412897,0,0.8673,1.06,1.0,4.92,-33.2768535,-70.628167,33,0
-33.3485369266012,-70.5476099424667,True,82.6138041833333,19,18,34.0,2.0,-1.147374468927465,3.298999113324226,2,0.8494,1.72,0.96,4.64,-33.370765,-70.51242,33,0
-36.8604566276154,-73.0901991999088,True,,18,22,5.0,0.0,-10.77837892195508,0.0,0,0.8414,1.25,0.88,5.0,-36.826107,-73.049377,11,1
-33.3302839945779,-70.5098202327881,False,45.9839670166667,19,15,2.0,0.0,-3.697902851003991,0.0,0,0.9087,1.22,0.96,4.76,-33.352717,-70.52058,19,0
-33.3429654380765,-70.4706971483641,True,51.6811751833333,18,21,34.0,2.248,-4.0038031408900725,5.64071045861534,0,0.8791,0.94,1.0,4.68,-33.370765,-70.51242,33,0
-33.3499537,-70.5226802,True,,19,19,18.0,0.59,4.1151695493893214,2.1334182335412897,1,0.8610823018458196,2.19,0.857142857142857,4.848428057553903,-33.370765,-70.51242,33,0
-33.4305316,-70.5637216,True,,19,14,23.0,3.485,2.357888773180444,6.0839456896726105,1,0.8219,2.88,0.8,4.92,-33.441246,-70.53545,33,0
-32.9549172124818,-71.5440214737961,True,66.3058539166667,19,17,47.0,3.1100000000000003,0.1666609006391679,3.211129288519316,0,0.8894,1.25,1.0,4.92,-32.931687,-71.518301,33,3
-33.3415377095849,-70.5234738439322,True,,18,20,1.0,0.0,-2.2779159943383904,0.0,2,0.8474,2.29,0.96,4.92,-33.361689,-70.545146,4,0
-33.3744403,-70.4932602,False,45.2156119333333,19,20,38.0,3.695,-5.358807170321009,7.109118812766031,0,0.8987,0.91,0.96,4.72,-33.370765,-70.51242,33,0
-33.2707304,-70.6234041,True,42.4639323333333,18,21,24.0,0.498,5.650266757726447,1.5676017881432016,1,0.8375,1.71,0.84,4.84,-33.2768535,-70.628167,33,0
-33.2207991767361,-70.7063901983948,True,118.5338139,18,21,40.0,0.355,0.0199239089835837,1.0086554348501826,0,0.9078,1.0,1.0,4.96,-33.356372,-70.727869,33,0
-33.4059347230079,-70.5977898003913,False,30.7251073,19,18,4.0,0.0,-3.3334298892030385,0.0,1,0.8287,1.57,0.92,4.92,-33.388139,-70.564639,1,0
-33.4099267556128,-70.5110364214768,False,,19,17,46.0,2.231,-0.613685303921712,5.1732754079847245,0,0.8752,1.2,0.88,4.68,-33.4020235543,-70.5167273924,33,0
-33.3715298721284,-70.5515491362457,True,51.6450319833333,18,19,3.0,0.0,-2.029497682865101,0.0,2,0.9289,2.23,0.88,5.0,-33.355258,-70.537787,2,0
-33.3987905,-70.5527317,False,,19,16,19.0,2.569,-3.3183453145386577,5.327447099824852,0,0.8951,1.26,0.96,4.84,-33.3865471,-70.5680753,33,0
-36.8845171,-73.0369523,True,59.6384912333333,19,16,38.0,0.0,-0.3551751700369324,0.0,2,0.8399,1.88,0.96,4.92,-36.828629,-73.060345,33,1
-33.292637708578,-70.6430121707001,True,67.1201943333333,19,15,21.0,2.675,1.6106971107736492,4.911652758085147,1,0.8776,3.33,0.76,4.88,-33.2768535,-70.628167,33,0
-33.350534913055,-70.5462153000001,False,114.8587332,19,18,101.0,1.2,-15.701739591335924,1.4730210354899251,0,0.8644,1.43,1.0,4.96,-33.370765,-70.51242,33,0
-33.3267313,-70.5386778,False,69.66773525,19,20,32.0,2.133,-6.214764932364021,4.880096758785246,0,0.8539,1.44,0.92,4.88,-33.370765,-70.51242,33,0
-33.3656994,-70.5776568,False,89.5022246833333,19,21,111.0,3.68,-9.704177791717656,5.579084719857737,0,0.8515,1.2,0.96,4.96,-33.3865471,-70.5680753,33,0
-33.3398669,-70.6721867,False,97.6149122333333,19,1,46.0,3.024,-5.919121482770279,9.625068811893966,0,0.8668,1.6,1.0,4.96,-33.364106,-70.679271,33,0
-33.2255519031405,-70.6505780966629,True,86.41876575,19,0,6.0,0.0,-1.802887490202968,0.0,2,0.8601,2.17,1.0,4.92,-33.2768535,-70.628167,33,0
-33.4234090378099,-70.6008826424958,False,46.8498374166667,19,1,13.0,0.0,2.173298947263482,0.0,0,0.8761,1.5,0.92,5.0,-33.4630009,-70.5753013,33,0
-33.3986488365002,-70.5741502828009,False,106.598731916667,19,13,19.0,0.0,-0.4998242225776156,0.0,0,0.8862,1.56,1.0,5.0,-33.3865471,-70.5680753,33,0
-33.4125906183059,-70.5771383326959,False,105.075107,19,0,6.0,0.0,-1.7549277762837483,0.0,0,0.8728,1.81,0.96,4.96,-33.3865471,-70.5680753,33,0
-33.402858,-70.5109407,False,99.5742480666667,19,17,14.0,10.274,5.71281760643949,11.405000598644447,0,0.887,1.28,0.92,4.76,-33.4020235543,-70.5167273924,33,0
-33.3837843,-70.5710353,False,,19,16,26.0,2.202,2.877030254851364,3.890530012607295,0,0.8908,1.0,1.0,4.68,-33.3865471,-70.5680753,33,0
-33.336549028064,-70.5596725107117,False,67.8951338666667,19,19,9.0,0.0,-0.9077815759827204,0.0,1,0.8403,4.07,0.68,4.92,-33.3865471,-70.5680753,33,0
-33.4538384539125,-70.6613142034478,False,,19,18,35.0,1.102,-6.417544034992111,2.429696549625482,2,0.846,2.0,1.0,4.88,-33.451695,-70.69216,33,0
-33.5052865,-70.7339405,False,123.843425466667,19,17,85.0,0.0,-26.43152442939276,0.0,0,0.8322,1.26,0.92,4.96,-33.496613,-70.757923,17,0
-33.4410052,-70.6128612,False,179.7630468,19,14,43.0,2.995,0.4925663800594604,6.797624571328335,1,0.8611,1.51,0.84,4.92,-33.474,-70.599,33,0
-33.3596322,-70.5290796,False,,19,18,218.0,18.18,-0.8113687036782786,13.750002057956982,0,0.8943,1.29,1.0,4.92,-33.370765,-70.51242,33,0
-33.3721579,-70.5525583,False,41.2359561666667,19,18,1.0,0.0,-2.2779159943383904,0.0,0,0.8565,1.5,1.0,4.88,-33.381697,-70.536477,1,0
-33.3983629110056,-70.5266660161469,True,39.5683672166667,18,22,20.0,0.0,0.0747271682360379,0.0,1,0.8855,1.42,0.8,4.96,-33.4020235543,-70.5167273924,33,0
-33.0239853187157,-71.5639612773476,True,82.3645208666667,19,16,10.0,1.5,-7.4573512869260465,-0.2966440624087466,1,0.8863,2.38,0.84,5.0,-33.02586,-71.547009,33,3
-33.4140187869642,-70.5533320018219,True,52.1477802833333,19,18,13.0,7.022,4.683948166658521,11.559177007905696,0,0.8778,1.65,0.92,4.96,-33.4020235543,-70.5167273924,33,0
-33.3309359,-70.535406,True,,18,19,11.0,3.65,3.0974381131481863,3.373584128024028,2,0.8610823018458196,2.19,1.0,5.0,-33.370765,-70.51242,33,0
-33.369440720103,-70.5044255430053,True,81.54688445,18,20,20.0,3.16,-5.243243764115367,1.4913225609469027,0,0.8506,1.82,0.92,4.88,-33.370765,-70.51242,33,0
-33.3380171,-70.5556952,True,88.94380785,19,14,6.0,0.0,0.3097887061458513,0.0,0,0.8366,1.81,1.0,4.52,-33.341921,-70.52099,3,0
-36.8284496278911,-73.0432862351088,True,112.368116,19,19,52.0,13.636,-5.7919879232810425,14.395136365168938,0,0.8872,1.18,0.92,4.96,-36.817707,-73.033122,33,1
-33.4133501,-70.5912493,True,66.0475744833333,18,21,19.0,1.473,-6.046905949312178,5.106541882358092,0,0.8688,1.17,1.0,5.0,-33.3865471,-70.5680753,33,0
-33.4993087,-70.5244623,False,145.496189833333,19,17,94.0,4.639,-22.21968208218096,6.698174803657796,1,0.8459,1.0,0.84,4.6,-33.460484,-70.545125,33,0
-33.3690371,-70.5826743,True,83.61082935,18,21,6.0,0.0,-5.430890812755321,0.0,2,0.8357,1.79,0.92,4.64,-33.3865471,-70.5680753,33,0
-33.3833533511875,-70.5820120498538,True,42.4537037,18,22,1.0,0.0,-2.2779159943383904,0.0,0,0.8726,1.69,0.92,5.0,-33.401599,-70.595462,1,0
-33.4362321,-70.6424115,True,189.277372016667,18,20,5.0,0.0,-1.3697160189401,0.0,1,0.8401,3.29,0.56,4.96,-33.464886,-70.598037,17,0
-33.3843345,-70.5217659,True,70.8271812166667,18,19,69.0,8.57,-7.702675518446451,6.2112803103539695,0,0.8624,1.69,1.0,4.88,-33.370765,-70.51242,33,0
-33.4573878,-70.5733067,True,,18,21,53.0,0.0,-3.819065901208356,0.0,0,0.9066,1.22,1.0,4.84,-33.4630009,-70.5753013,33,0
-33.4687714,-70.6491365,True,79.5399793833333,19,16,25.0,0.0,-0.8657280361633304,0.0,1,0.8428,1.71,0.8,4.96,-33.484136,-70.621945,33,0
-33.2901469151359,-70.648778824707,True,42.8113472666667,19,19,13.0,2.0,0.5510058660301245,2.599469677295119,1,0.9487,1.43,0.8,5.0,-33.2768535,-70.628167,33,0
-33.2159789435969,-70.7018764796582,True,,19,20,19.0,0.5,-0.7152600925754483,1.569368878130904,0,0.8841,1.03,0.96,4.88,-33.2768535,-70.628167,33,0
-33.4503099,-70.5579547,False,,19,19,1.0,0.0,-2.2779159943383904,0.0,1,0.8287,1.57,0.92,4.92,-33.45465,-70.623436,1,0
-33.4240606196668,-70.5636160586789,False,177.870531283333,19,20,71.0,7.15,5.377038812198579,7.306657528290386,1,0.8655,2.43,0.84,4.88,-33.441246,-70.53545,33,0
-33.4071449,-70.5666986,False,112.448478166667,19,20,26.0,1.002,5.973692522220476,2.41750897711737,0,0.853,1.0,0.92,4.88,-33.3865471,-70.5680753,33,0
-33.3767370160205,-70.5009639855237,False,54.3785997666667,19,15,40.0,2.748,-1.7074140529661386,5.948762475787554,0,0.8752,0.91,1.0,4.96,-33.370765,-70.51242,33,0
-33.4175973,-70.5738625,True,,18,21,10.0,1.7,-5.312126453458968,1.6225295956164818,1,0.8159,2.25,0.8,4.88,-33.3865471,-70.5680753,33,0
-33.3815948413733,-70.5379206252032,False,78.6263682666667,19,16,29.0,5.065,-3.010298883214382,6.18140949514246,0,0.8527,1.56,1.0,4.8,-33.370765,-70.51242,33,0
-33.3212589,-70.5425958,False,,19,18,2.0,0.0,-4.555831988676781,0.0,0,0.9469,1.76,1.0,4.96,-33.357351,-70.514448,4,0
-33.4494651,-70.5913366,False,130.3250824,19,20,48.0,3.8,-22.204687280008457,0.7986720349090971,1,0.8438,2.17,0.72,4.92,-33.4630009,-70.5753013,33,0
-33.3964253,-70.5893029,False,,19,17,63.0,8.552,3.0416888454309143,13.452074145955342,0,0.8496,1.69,0.92,4.88,-33.3865471,-70.5680753,33,0
-33.3491802,-70.6787138999999,True,35.5036184,19,15,16.0,1.3,-2.7075160642548566,0.6676349829585512,1,0.8969,1.08,0.8,4.84,-33.364106,-70.679271,33,0
-33.3614916196928,-70.5353432774393,False,40.28767385,19,19,9.0,0.0,-3.7371412536067696,0.0,0,0.8796,1.24,1.0,4.96,-33.370765,-70.51242,33,0
-33.4292095,-70.6018508,False,,19,20,22.0,1.968,-1.661768432512762,4.668405422374702,1,0.8401,3.29,0.56,4.96,-33.4630009,-70.5753013,33,0
