,shopper_id,seniority,found_rate,picking_speed,accepted_rate,rating
641,24a9efc6e67a227b2f628c576aae7641,0,0.869,1.43,0.92,4.88
642,0080fa17a1500ccd864c38ff21fcc672,0,0.8845,1.39,1.0,4.68
643,8f72e897abcf4f25705aedd89d294650,1,0.8881,1.6,0.8,4.96
644,5e4aa804b5fdd464d3a28cd1332110cf,0,0.8036,1.8,0.92,4.8
645,7c9e5eb05d4316694166b5fbc840998e,0,0.8463,1.32,0.88,4.92
646,64ae4b8ca6dcbbffb04072b0d24c0188,2,0.908,3.0,0.92,4.92
647,5dde1ef267d1358220c3f6a11231e540,0,0.8506,1.29,0.92,5.0
648,7df266bf188d04232030465946eb8c0d,0,0.8415,1.46,0.96,4.92
649,2d362e749a474a5b96f98f8aac003b68,0,0.8808,1.5,0.92,4.8
650,1024fe2b8f410442354cb33f9389ec62,1,0.9104,2.66,0.533333333333333,4.86
651,01122f350087dff8df0f858ba912898b,1,0.8518,2.6,0.56,4.72
652,fa8f67c860d87c2be3d398a1a96211ba,2,0.8635,2.43,0.96,4.96
653,04398154e095a0a8b96a4ba8913ae6fa,0,0.8642,1.45,0.88,4.84
654,a94050c2574a501fe7edad3af50dd93e,1,0.837,2.28,0.72,5.0
655,6b3a581a34b53a17bd46b469ca811f1a,1,0.8474,3.17,0.76,4.76
656,e89b46b7f7d218948841baae942b2858,0,0.8345,2.0,0.96,4.88
657,e75e9002d2568cf1d1c37416f8ded3e4,1,0.8756,1.38,0.84,4.92
658,2da99790896491435bf9172ee35ff2dd,0,0.8677,1.5,0.96,4.88
659,3515c0a5186d9f751989b48000c2f127,0,0.896,1.51,1.0,5.0
660,7ec4529affa6a3bd31e7c73c5953c9dd,0,0.8688,1.21,1.0,4.92
661,d0320fa0b0d0ecf9f6e0e48cb739d4e9,0,0.8884,0.78,0.92,4.96
662,322b90021272107dd7eb1df8db39ff4c,1,0.8172,2.74,1.0,4.64
663,bf5728bed3543db49446fe82ceb54b9c,0,0.873,1.4,1.0,4.87
664,80ff4147de456fb011ae87abf9907495,0,0.8404,1.07,0.96,4.84
665,d721a71974d2e8c66dc92e80a5a67cc2,0,0.899,0.96,0.96,4.8
666,919686ef8d86cca7bf2c86faa034b949,1,0.898,2.17,0.72,4.96
667,2a47098a177aedac61783e263e0b8650,1,0.805,3.06,0.96,4.84
668,a7802249c3c2686484d647b6ef780c21,0,0.901,1.33,0.96,4.8
669,64f9dd7a96da3d8ab8e6dcc30e2122ea,0,0.9003,1.41,1.0,4.96
670,54d1493564eda7523478c7a5fc408371,2,0.8333,2.62,0.92,4.92
671,287567b82e888473707397cee06ceb62,1,0.8726,3.57,1.0,4.8
672,4b1813a8894982a3f4a4a593efafcb0d,1,0.8338,2.48,0.68,4.76
673,4f64b9c4304e72752e4acdd60d783292,1,0.8401,1.36,0.8,4.44
674,48763ee71f3177e47217768e39ea35d3,0,0.8221,0.95,1.0,4.68
675,497f168f71f9e9020b78d540bb1ab9c3,1,0.8859,3.04,0.96,4.88
676,38f541e4e864d6c2513ef499409c0549,0,0.8818,1.11,1.0,4.92
677,6b1dde1c4f00f056473482104ae839b3,0,0.8409,1.03,0.96,4.88
678,d52289bdadf92231fe73edd7c34e2582,0,0.8643,1.12,0.96,4.92
679,990146ba5c2fa9cf8054b10ce2146658,1,0.8962,1.54,0.84,4.96
680,e592fdb1d561cad1da5d99d1462eb711,1,0.7882,2.14,0.84,4.8
681,f6134c5fe64d5bdeb5311d130fcb8e8e,0,0.8406,1.58,0.882352941176471,4.91
682,eb710d8f734eb1aa76cd9129d1c13b68,0,0.8622,1.18,0.88,4.88
683,150510e2d766d449916b06fb2799e3a6,0,0.887,1.6,0.96,4.92
684,894740dc90650bcb2e7b803e9f8edf1e,0,0.8763,1.27,0.92,4.92
685,c33703a3333f7958a8ee8da010913e9b,0,0.8457,1.43,0.96,4.92
686,86f4abe9b5e6280e75849d9b3cadd656,1,0.8884,1.2,0.8,4.92
687,d933abdec0c4af8c6f3f049485bd2a23,0,0.8729,1.39,0.88,4.96
688,d4c81c894e086603c61f7f48be96ceda,0,0.8616,1.29,0.96,4.96
689,ebd3955bacc21ec80f22cde79bc4e548,0,0.8482,1.0,0.92,4.92
690,ee3edb3d8ca56a5abed8919874745454,0,0.8469,1.17,0.96,4.84
691,19c65d34bb97c3bc8284528d4da811da,1,0.7686,2.86,0.91304347826087,4.95
692,41085dd435c5d266a133db5652f7bf8f,0,0.8712,1.68,0.92,4.6
693,1ea4395a04fc78df94222aa102d6fb29,0,0.9015,1.69,0.92,4.76
694,8d2d5a4b7546fbdcae4a7417f96ed062,0,0.9028,0.79,0.88,4.96
695,8bfae4677e206747e16e68d20637b5da,2,0.8899,2.44,0.96,5.0
696,2a3aea53f1b446617ddb956726850eab,0,0.8866,1.1,0.88,4.76
697,81f56deb06e4614e21e3b4e5243f1f9d,1,0.8243,2.48,0.68,4.6
698,a15f542369807c0e0aa85285837f32cf,1,0.8896,1.27,0.8,5.0
699,5a8add39a88e25f1c4f5f31d5b0af91e,0,0.8876,1.62,1.0,4.44
700,43b784a2ca2fe04dd5809236cb74d70c,1,0.8463,1.35,0.84,4.8
701,d8c25e07c8d7b237225ebed34c6cd0f8,2,0.8871,2.67,1.0,4.88
702,e3ed4243b1690be411e8e0bd55990bed,0,0.8984,1.45,0.92,4.84
703,14ee8307341a4f63be80b41312c163bc,0,0.8915,1.4,1.0,4.68
704,8ae23a065fca35d7c1a3a6498f3707f1,0,0.842,1.33,0.96,5.0
705,79ca5ad316c44e5731c95ce97ad73f7d,0,0.8349,1.35,0.88,4.68
706,3dbac19ca10f3d9a3432e15bf9c83717,2,0.8089,2.2,1.0,4.83
707,550dd11549c95b4e0c92d2c2de490176,2,0.8356,1.26,1.0,4.72
708,c5911a0379d35ba39067be8857f96202,0,0.8766,1.26,0.92,4.72
709,17c72ed92a09f8b450fc4074d4e9dc6f,2,0.8179,2.86,0.92,4.95
710,6bbe02e2f5304561fb61cb72b52d8e14,0,0.8482,1.36,0.96,4.64
711,964b95afaf922e66f0ee621312c1fca1,2,0.8325,2.38,0.88,4.92
712,d77238f7df3069ebf261483cde506744,0,0.8776,1.35,1.0,4.88
713,3979afaec9e66c4f35aecd083b73564a,0,0.8847,1.15,1.0,4.72
714,2434c61d9df0827eaa413d482775c53f,0,0.9384,1.4,0.92,4.88
715,961fe1b96546d3cf6ed463424998d60d,1,0.8459,1.0,0.84,4.6
716,d267839618a522a46b3c84a0d7db5fc8,0,0.8812,1.6,1.0,4.82
717,169a1820a33c9cb6037ef27025cbbe62,1,0.8407,1.57,0.84,4.72
718,30c21ae1b138ee8149ba5c88fafd5381,2,0.8468,1.75,0.96,4.92
719,6f626fc7494ef771cbd7cc5049a64867,0,0.8731,1.16,0.96,4.84
720,0bbcac8d20e6133aa278d5ac9f291afd,2,0.8208,1.87,0.96,5.0
721,02f4c483036a263f3ef11d2a2760b383,0,0.8553,1.5,0.92,4.84
722,dc00fb29a3dfff190ba0bbde2fc34ca2,2,0.8943,2.29,0.92,4.84
723,67b9c0327b00c4ba2e1f1bdb31d40c61,0,0.9334,1.23,1.0,4.56
724,7e4a2fbf2a3414e9a6e17ccec31aef1e,0,0.9008,1.83,0.96,5.0
725,a3dedb0c747991b61083f73b46fbebf1,2,0.839,1.36,0.96,4.64
726,c7938a20dd6cfc847bc57cedbc2f2bd2,0,0.8616,1.4,1.0,4.56
727,46b6ea2c1b7c1ab812870ade98d42e9a,0,0.8887,1.28,1.0,4.68
728,eafd5632bcda5e54c31313151c8e7977,0,0.8798,1.09,1.0,4.88
729,9b529a1221c249c55a98af548512fefa,0,0.8633,1.44,1.0,4.84
730,481c833b1941cf9eaec8bfe7f56cddbb,0,0.8389,1.57,0.96,4.52
731,1278659b175eca84291ccacdc970d1da,1,0.8131,3.46,0.6,4.76
732,af2966d5357c9a223f51d060d6284583,1,0.8776,3.33,0.76,4.88
733,1d370ab39a8445c8bb9eb301db428189,2,0.8625,2.25,0.96,4.6
734,9f657b19dfe81be782aa6034b85e29b9,2,0.8454,2.77,1.0,4.84
735,7f9b1b8b6c64d27dc26ea900755fe7ab,2,0.8368,1.91,0.96,5.0
736,a40029dba5fa0ffae2eded279240c142,0,0.8862,1.56,1.0,5.0
737,5eb004e8ef8f5b19b10681b56dee5e1d,0,0.877,1.63,1.0,4.84
738,a02a8302a61f0244c6acf858f507220a,0,0.8847,1.52,1.0,4.92
739,59759e1be5919ea5525526771aafe2e3,0,0.8406,1.59,1.0,4.72
740,bdee0d33bcded43d372f5f44d2e7f170,0,0.8612,1.3,0.96,4.8
741,465dbed4edd69bebef924dfd5ecee145,1,0.8413,1.87,0.68,4.92
742,c5bf19e23a93022a731ce5c04b38a2dc,2,0.826,2.83,0.92,4.88
743,6c29dd66263702ce6541a0e0df5bff43,1,0.7921,1.6,0.68,5.0
744,24370c4eba66004abdd6f958aa5f38d8,0,0.8539,1.38,0.88,4.76
745,f444bda8d9cab944d188034c06488d16,0,0.8716,1.68,0.88,4.88
746,654934138008ccf739e049782cee1818,0,0.8606,1.0,0.96,4.88
747,9833dfe563307407779e4a6831baaaa0,1,0.8571,2.17,0.6,4.96
748,878913056ddff1292f5a193967b10483,0,0.8493,1.93,1.0,5.0
749,98957d02eaba5a9d39102aca70efd19f,0,0.8361,1.91,0.96,4.96
750,4a3fb15117a333e573b608c768d557ee,2,0.8366,1.6,0.96,4.8
751,fb2d029fb7a4ce86713d233cfeb760f3,0,0.9,1.24,0.96,4.56
752,bd8bacce0d889a6716a9bffe4a777585,2,0.856,2.38,0.96,5.0
753,b3f8bc1dd5acd6eba40360016aebe181,0,0.9058,1.59,1.0,4.76
754,a555c318156084424727610e9e58e0c6,2,0.7872,2.05,0.92,4.94
755,7759ea0c215e71d77c499481ac1cf764,1,0.8007,2.69,0.8,4.36
756,8ada92ac4eab954fcd20d3b4398330ae,1,0.8687,1.64,0.76,4.8
757,8c89f557674aa4152246e9abca148159,1,0.8125,1.23,0.92,5.0
758,0734dbc192194272bf467ad65aadd877,2,0.8921,2.09,0.92,4.84
759,aadeeee9c2b0ed452b69a5819c39296a,0,0.864,1.23,0.88,4.96
760,ec23bceb3685bd34ff3f387eaf7cd72c,1,0.8014,1.7,0.6,4.88
761,326eb3f913af5b37b8ea479be523dbee,0,0.8718,1.36,1.0,4.84
762,362e274d254be8fae76396b8f10a7fd5,1,0.8138,1.89,0.84,4.68
763,8b979d295d956909b16eec6b149be33a,1,0.7429,3.7,0.681818181818182,5.0
764,2f9b027901fd09943d4caa27a179fc15,2,0.8622,2.46,0.92,4.96
765,c68f73acc6ca8cd74dd2057012f82ea6,0,0.8521,1.5,1.0,5.0
766,22c221aa0d63644f74b943cc6a93b686,1,0.75,2.73,0.666666666666667,4.848428057553903
767,5f99eb53b95c447dcfbc7df976de1299,0,0.8858,1.29,0.96,4.96
768,91393eef73c3a35661e03ce97d9d4821,1,0.8373,3.12,0.96,4.92
769,d8dc7476a1bc8821b7e7bf06e508b3e0,2,0.8733,2.14,0.88,4.84
770,2f55f864391c36686d9c66271691f29f,0,0.8629,1.1,0.96,5.0
771,e88b3c7704d58f52b4598e34185cba7f,3,0.8610823018458196,2.19,0.857142857142857,4.848428057553903
772,11ffaf9b7b96ac1deea013d738d10383,1,0.8803,2.63,0.695652173913043,4.29
773,3f4b3105f6922161bef3dee43be21513,0,0.8226,1.28,1.0,4.92
774,1942c7d016dfa798b57180727c6ab03a,0,0.8908,1.54,1.0,4.92
775,bd21b7694cad9c6bb39502e9e984274e,0,0.8576,2.0,0.88,4.92
776,f448cdb03fbc2a306ad2724a18517bb2,0,0.9087,1.22,0.96,4.76
777,7cc410b1b991aff6a94f78df97a0d3d7,2,0.8814,2.12,0.92,4.88
778,39033227a1e7eea2838993b2c8f55bcc,1,0.8428,1.71,0.8,4.96
779,a2f4fb7f8275eb55f53f3a196658c79b,0,0.8536,1.0,0.92,4.92
780,175640322f30c3b208b3b4b3c4de3a68,0,0.8769,1.67,0.96,4.88
781,511bb321a077d7d3c266b5bac0fe2891,1,0.8388,3.47,0.96,4.84
782,3d78e74299fce0c575d7b25a19b074d0,1,0.7872,2.69,0.76,4.88
783,8e245b6a5d1dfedc4f6769a478afb45b,0,0.8885,1.22,0.88,4.72
784,9014517c415e33f180086c57a61959ce,2,0.8255,2.32,0.92,4.96
785,f487ce1850f76f278d8066e0e8de9d17,2,0.8361,1.48,0.882352941176471,4.64
786,91490998731e815dca466731d6252560,0,0.9016,1.59,0.92,4.68
787,8ec2ab90b3258edce428ba1746ea9697,0,0.8792,1.41,1.0,4.88
788,7a9c395d61d63ba2a68b926cc3d97492,0,0.8486,1.2,0.92,4.96
789,6256df630b636887bb8c65de083eaf7b,0,0.8979,1.63,1.0,4.92
790,ceb8d52a300186820122abfb74468783,0,0.8849,1.59,1.0,4.78
791,c5ff974959615970ae3f730d8b21ffce,1,0.8346,2.37,0.894736842105263,5.0
792,8dc21232395286ec4fdc191c37579442,0,0.8394,1.54,0.88,4.96
793,000e74e7a1bf4ce645b72a85fa55b889,2,0.8526,2.2,0.92,4.92
794,cd8570973b87a2add3fb7b4b542833d2,1,0.829,2.75,0.92,4.92
795,10c8becd40421df3c3c58b27c5cfd55f,2,0.7849,2.54,1.0,4.92
796,ca54a789a8dc54742710490e25df9844,0,0.8462,1.11,0.96,4.96
797,42176c5bf9f71882349da6311b396db5,1,0.8312,1.86,0.8,4.96
798,d31759c3a7a424127b86cb882bce1584,0,0.9001,1.17,1.0,4.8
799,aa0e40b15e20a9aa2a7323157d30691c,2,0.8917,1.61,0.96,4.76
800,db288a741d8dd7af77bbc49735aa4be2,1,0.7757,2.67,0.68,4.96
801,c1d3709d9d0a469e18d844fe28d8757c,0,0.8646,1.45,0.88,4.92
802,4841ce637d8dc96cb7a8b290cdc424aa,2,0.8428,2.25,1.0,4.94
803,450ee2754d1c9b206221ce825afaf949,1,0.8167,3.73,0.6,4.92
804,befa1263b822d49a0a2478a10d0be646,0,0.8804,1.65,1.0,4.88
805,c25de8890bb5ca4a17eeb4193c4d6074,0,0.8486,1.2,0.92,4.64
806,b62eb6713b83d8f9c3d5b89f3aba1a25,0,0.8758,1.0,0.92,4.92
807,27f8c0839cf02f513357d98de20003a4,0,0.8585,1.53,1.0,5.0
808,c1f7aefd7412021f8a719b03314170a7,0,0.845,1.09,0.92,4.92
809,abf267607c75ac2ab42789a81c2bc3c6,0,0.8757,1.82,0.96,4.88
810,83c100c11e895f66552ce3e5a62b0469,2,0.8602,2.0,0.8,4.86
811,84a0338219ccd51a10aa94c5be698df6,0,0.8637,1.75,0.96,4.88
812,7b6bf17748265c6301d0841b964c7ef8,1,0.7855,2.0,0.84,4.88
813,528e7b6028986c05e5d5b0cb36e37727,0,0.8876,1.93,0.96,4.68
814,301423279fb6d985c42ea0a9842fafa3,1,0.7973,2.5,1.0,4.68
815,baf6c2dc33204d0c70694102a8148aac,1,0.8125,2.49,0.777777777777778,5.0
816,485a71c5007078ed36cb55d230bce04d,0,0.8989,1.1,0.96,4.8
817,159957934a3126b353aac07e1b51f246,1,0.8356,2.81,0.64,4.8
818,15165bb765e06945f01a6bc8636f7abc,0,0.804,1.53,0.96,4.92
819,4fa160c1c68bfde946aa0bfa09a35435,1,0.8610823018458196,2.19,0.625,4.848428057553903
820,74e213040c8e28f910b443b3d0ceea98,0,0.8864,1.24,1.0,4.92
821,8c8ec1fc28f8bba4debd9352e1ec081c,0,0.8904,0.85,0.96,4.92
822,40c30efe288aeea012adcbef00fcdf28,0,0.8836,1.14,1.0,4.92
823,94219ac8856a7571ad776b9a14b508e7,0,0.8817,1.15,0.96,4.84
824,3115d7ecf1636d1beacf365a6101a896,2,0.9063,2.14,0.92,5.0
825,0149b2f7fa4c98e4a1ad0be3b0333865,1,0.8793,1.0,0.8,4.88
826,1f656abd831dba169640d14b7c3e20ce,1,0.8476,3.71,0.84,4.94
827,c4429d87741c5e7cd5507d32186aa34e,0,0.8573,1.81,0.96,4.76
828,8fc8b5d4242e5ffd4e5889c5fea0a034,0,0.8528,1.88,0.92,4.88
829,8b4f8a87a660da84710f88de55174a07,2,0.8401,1.7,0.96,4.88
830,dd7d3f3c0bdab43d626e13e5d3b111f2,0,0.8914,1.37,0.92,4.76
831,0f01f29dfd2c3ce5ab3b70b6e9305ef8,1,0.8125,2.9,0.75,4.71
832,3fff305231b9e4bcd3f2d3c99182eea4,2,0.8306,1.89,0.88,4.72
833,de04c7c2b2dd26a306832be40c9bf911,2,0.8842,2.38,0.92,5.0
834,1456fc09701783b29f69e8f68c029879,0,0.9363,1.67,1.0,4.84
835,97abbd0434600a2b16a0614844276fa1,2,0.8529,2.17,0.96,5.0
836,8e01e5ea91980af6b9ba63f46e162bbf,0,0.822,1.17,0.92,4.92
837,d438c520e1b31cf9d610d9ca6a708320,2,0.8653,2.22,1.0,4.96
838,1a116cb3b8cdf66c7abdf6cff2cf32c3,0,0.8509,1.76,0.92,5.0
839,a62767218de3d2653e7098a840397da9,0,0.8523,1.26,0.96,4.92
840,a9352f2aa127b38a47716685c2d91b35,2,0.8511,2.22,1.0,4.85
841,46716c8c0895a132e089d5546a79e0f4,0,0.8632,1.27,0.92,4.96
842,b7c143cacdef1bd8b7c1da098ce8a7db,0,0.8864,1.22,0.92,4.88
843,c50ed53a59fba25613baac392983c8cf,0,0.8798,1.56,0.88,5.0
844,dc12a3b3f47b519eb57f089bc664fc47,0,0.8869,0.93,0.96,5.0
845,502c1ef21fec96a9e9070e9552bd8bb6,0,0.8868,1.94,0.954545454545455,4.94
846,4d9731cc963d6c512857a773936efaa9,1,0.8655,2.43,0.84,4.88
847,212424202ae1d61a26986a76e795f8ad,3,0.8610823018458196,2.19,0.8,5.0
848,8b2cb89d01f000f9442a6cfcf9d73298,2,0.8325,2.11,0.96,4.92
849,e797911e18aeeb17474ef6661a920ea5,0,0.8302,1.5,0.916666666666667,4.81
850,861e0bec928c26b350fcde0b0b658d1d,0,0.8758,1.55,0.92,4.84
851,4dc5d3510ee0dde58dd8c876956863c8,0,0.8802,1.33,0.96,5.0
852,7b1893dfd2cac3d7c982fb2d7cbbb529,2,0.8781,2.2,0.92,5.0
853,411ab4f7a6d16ab564566f4cf86cf48e,2,0.8416,3.07,0.769230769230769,5.0
854,6b8e0b5d3d2e4540d6afc3df7cb19cb2,0,0.8729,1.17,1.0,4.92
855,7ef9e6476345069d3659dda55caddb83,2,0.8828,2.12,0.88,5.0
856,84c8e7767687bc8d55623ceb5a8f408a,2,0.8811,2.92,0.96,4.88
857,957d209fb31d983cb8a24a2463157d21,1,0.9158,2.43,0.84,4.95
858,4cfbf2e121a445f6957a727ad4ee8575,1,0.7848,3.63,0.84,4.92
859,b187fab7e97d8d705201bb54b8df505c,0,0.8748,0.84,0.96,4.92
860,dc7ce5b31c0a704eb908842a4b3c8391,0,0.8789,1.27,1.0,4.76
861,3db4373dee8734331c1a2e87d9508e02,0,0.831,1.77,0.92,4.75
862,90214892a797ae2705e8ad705d00e471,0,0.8779,0.88,0.92,4.8
863,689113ee6d86e2964cf0b7344179eb56,0,0.855,1.38,0.92,5.0
864,fbc4157d07444616986a40d233e9b983,3,0.8610823018458196,2.19,0.90827641969344,4.848428057553903
865,45c86d7d3f613f4b5912c8e5a1d59cbf,1,0.825,2.0,0.76,4.52
866,338d2ae1852fbd5b906a85e68179c11e,0,0.8691,1.05,0.92,4.88
867,b64a9a56f504d3473aa684f567fc18bb,0,0.8895,1.27,0.92,4.92
868,4fc2a8e1cefd238a1552cb37d42fa007,0,0.8773,1.43,0.96,4.84
869,e083d7f4ba8cd180539d7f64c4080efb,1,0.8025,2.87,0.76,4.88
870,a53c7efffac2a4eeab40122590439d4e,0,0.8568,1.3,1.0,4.76
871,3cddfd86ebd4633b7972ba320d569eb1,1,0.8559,2.2,0.68,5.0
872,777cb376c68d2f1ff8fda131e32d3061,2,0.8221,2.62,1.0,4.8
873,e50ef7a437e463ea61a3d979676b257f,0,0.9021,1.25,0.92,4.64
874,1332cef3759a98043885ac5ef390fded,0,0.8465,1.73,1.0,5.0
875,08d70aad0eb5a5c001935da32ee288e7,0,0.8711,1.18,0.96,4.8
876,8f67c1e6d63e6867498aed3d798a29fd,0,0.8477,1.47,0.88,4.72
877,5f874dc25f850fff2347ee83473e1334,0,0.8928,1.17,0.92,4.8
878,09bcd5d2e38f944d0786d5aab2b921bd,0,0.8358,1.5,1.0,4.84
879,9990bde8792edbae199332d67ba20b20,1,0.8955,1.55,0.76,4.92
880,0163de20b309c8409f36c1410571811f,1,0.87,1.5,0.8,5.0
881,d26a3af08e9fe33e63632c93264a64c3,1,0.8533,1.57,0.84,4.96
882,62e603e8e4763680eeccafd997261237,2,0.8254,2.14,0.92,4.52
883,0dda365ca4ea469ccbb90301a0685f3b,1,0.8837,1.83,0.76,4.96
884,609a4441046a34827a0eff0ad808dd5c,0,0.8551,0.92,1.0,4.92
885,bcbaadf3323fa9fb59b4c9838ddc2773,1,0.8353,2.71,0.84,4.94
886,49f8524efbe39441c34c398dfcc0d8ba,1,0.8164,3.27,0.76,4.84
887,959a166817ea6d5fd64b4ff9140d552b,0,0.845,2.0,0.96,4.68
888,e0de9c2f154c30ee55972da35f8e12de,2,0.7661,2.48,0.88,4.96
889,69b8d31a7037ea695ff84519958a8eee,0,0.8385,1.23,1.0,4.68
890,f46ca5c253639b686c07e76130baefa3,2,0.8655,2.51,0.88,4.84
891,087e075aeb58bd802a4f92a0edebc62c,0,0.8615,1.0,0.96,4.88
892,53a96b201c566201f3c9f07777f6a8f3,2,0.8277,2.56,0.96,4.88
893,110f6d39fb54bdcf0a2d78e28b68bc32,0,0.8863,1.2,1.0,4.68
894,d31f2005668f42565bf5aa03041989e5,0,0.8635,1.39,1.0,4.76
895,51e29572fc550d85aa6cd53dbf72760e,0,0.8016,1.6,1.0,4.96
896,d4cc3aa3f4c58aec67e5e1fda35c4fda,0,0.9034,1.04,0.88,4.96
897,e29529fb6df8b844e8e53bb7585487ad,0,0.8371,1.36,0.96,4.88
898,aa921ee664ee9a175ac7e35f8e602771,2,0.8382,2.76,0.85,4.83
899,21bd4de8c0b348649dbb95192fc9a747,1,0.8407,1.69,0.72,4.89
900,9464fc21042102d1bc2367fbba6e4787,0,0.8636,1.37,0.96,4.84
901,c6697ff98bc4c7de57d3613d2aa3a4d9,0,0.8429,1.25,0.96,4.52
902,b17352868037ee9d1bb8b000c23898f8,1,0.8408,1.2,0.76,4.88
903,1477815e2260918f962fe251afc10892,0,0.8694,1.5,0.96,4.88
904,c77c5d6207d0efb0e3736edbf3fdb98e,0,0.8805,1.71,0.96,4.96
905,56e5a4a08c68ca0dfef59fa9e15bbe73,1,0.8048,1.93,0.84,4.76
906,2414d8323977acca1f02f465f5c24e34,0,0.8876,1.33,0.96,4.68
907,2d4f322336c5b0ab7c3bbdd558f826bf,0,0.9111,1.13,0.96,5.0
908,125e3fc3c1bf875bb36e415591d34195,1,0.8694,1.31,0.72,4.8
909,0c7e370d609a74581c18c5899706a1d8,0,0.8383,1.5,0.96,4.56
910,9efe530295c35a9e6df02302f393de43,0,0.8589,1.21,1.0,5.0
911,cc49aedbd3097d4a2db902a1b2ed9765,2,0.8675,2.86,1.0,4.84
912,995963480e8f08a08a637d448d0bb03e,0,0.8354,1.88,0.96,4.88
913,32a77fb7dbcfe6e69ea5ac7d9406ae01,2,0.85,2.69,1.0,4.8
914,f38ff91aa700b4058afa759179a85e54,1,0.8368,2.79,0.68,5.0
915,6374bcf9167a8b748bb1b28d15dcb3a3,0,0.9103,1.62,0.96,4.92
916,09775599460058185409a8102e94c274,0,0.8574,1.86,0.96,4.92
917,ccb91922329164221ad24e45214a1e01,2,0.8949,2.66,0.96,4.84
918,095f97e750c11c5e4c40c03555116466,0,0.9157,0.86,0.92,4.96
919,2d28af545c8f9138c20f7d77d80fb57e,0,0.8873,1.2,1.0,4.88
920,7cad5608c17fc0d96ae095c987fd9532,0,0.8545,1.35,1.0,4.96
921,2ad35a5d5c746e1b47133defbdadcfe7,1,0.8578,2.37,0.84,4.92
922,cbb2c396d998ef58adaaca18f8199993,0,0.8455,1.07,1.0,4.88
923,595fb5fcad766313ef19f01e6b8b1673,0,0.9086,1.38,1.0,4.72
924,363e5267a0cc2a808e5760d6280d0510,0,0.8747,0.73,0.96,4.92
925,c51355f22af314a08053e832879999c0,2,0.8303,1.91,0.96,5.0
926,1d687f89514985863b3e5339e01b9beb,2,0.807,2.29,0.92,5.0
927,503ba3af555d82515f5ca17d32b7546d,0,0.8738,1.08,0.96,4.88
928,ffe6f420fd9384993e547e9d440e6c63,0,0.8981,1.75,1.0,4.84
929,5db2a0b605cd035093893f6a26155b98,2,0.8482,2.32,0.96,5.0
930,5d466f396e70bc57f4c3925649663308,2,0.8228,2.05,0.96,4.92
931,5493af429742587e75b2529015a54eaa,0,0.8889,1.22,0.88,4.96
932,4e6e7e7f91db82325f18b3992acdcf3f,0,0.8772,1.85,0.96,4.84
933,ec235f48c7cf9589b2c397b6fd527ea7,1,0.8698,1.32,0.84,4.88
934,4a31d8cd452cf76e59e8ce022f296258,1,0.7468,2.0,0.91304347826087,4.91
935,90ae3e48aa1a27dae4802e634a9b9dc5,1,0.881,1.64,0.84,4.72
936,d42c1b34f6c9a520b125edab17ca56b3,1,0.794,1.84,0.76,4.86
937,d4d92389520aa5703131c264be996ad8,0,0.8717,1.11,0.92,4.88
938,035284acfd4b143a97904a135600614d,0,0.8913,1.21,1.0,4.88
939,2416ba2fd5ea6df6f932d1e220e7ea16,0,0.8703,1.37,0.96,4.92
940,48f79f19bd624f249ff61972a312f66a,0,0.8611,1.69,0.92,4.76
941,dcf56d5c3688070225ec5b8a08a3e28d,0,0.8577,1.48,0.88,4.64
942,f73062e672f5f5c6b39ac3626c8d3a02,0,0.8767,0.93,1.0,4.88
943,2327f7705c60a1ed858a145cecdecb04,1,0.8565,1.73,0.8,4.92
944,1209334a28dbf06a7072e8abfba352fa,1,0.8536,1.62,0.8,5.0
945,eceb7afec776b4b9c8928348548a5171,2,0.8107,2.08,0.863636363636364,4.92
946,df5cda8b7c86485f706e482beab92b56,0,0.8598,1.5,1.0,4.76
947,9f5abc039ca0581ecc65f4e2be883b2e,1,0.877,1.94,0.84,4.72
948,3f32fd983e10f9ab570e0c1101a4e3ca,0,0.8914,1.26,1.0,4.84
949,5676391a4500e7fdb85f7fb8e727c733,2,0.8553,2.33,0.88,4.88
950,0562fd9f260955f2c7534fb1542b2d39,0,0.8772,1.23,1.0,4.92
951,c08fc1ae4a48f4503c9bef15703ccbf1,0,0.8393,1.33,0.96,4.76
952,be1481d9e784167efb4e2d6eb4e7e89b,0,0.8445,1.27,0.96,4.72
953,2e116908ae9213a6b33a100aca249ce0,0,0.8468,1.24,1.0,4.96
954,b386de68cb37337f7f6f1836cdee0b2c,0,0.8625,1.44,1.0,4.28
955,e6a5de33f0ec5bf147e9748c71d7b50b,0,0.8637,1.68,1.0,4.72
956,20fedea07d9ac51fcf0b9ba2310d25f7,2,0.8407,1.74,0.96,4.8
957,3e59d37b4445ba2b4d60969f33519cd4,0,0.8686,1.09,0.96,4.84
958,577103d569a840dcb028f0c2ab2757af,0,0.8969,1.48,1.0,5.0
959,9f3e0ad37963c75d1f7bb16dc8fc8ae3,0,0.8528,1.5,1.0,4.64
960,083594801c9b9029b064deb75156e479,0,0.8895,1.57,1.0,4.8
961,c0cd018a5d630dbd9dd700fafbd27928,0,0.8454,2.0,1.0,4.84
962,a026187b29123d479376c1903a52a7de,1,0.8591,3.71,0.882352941176471,4.73
963,2ea582a35d552e7d3c1db6c72868969d,1,0.8696,1.57,0.84,5.0
964,c2e3dc0e5f72e5a7dcbb8b4ce648943a,0,0.849,1.13,1.0,4.84
